,song_name,song_lyrics
661,I’m So Tired (Take 14),"I’m So Tired (Take 14) Lyrics[Intro]
Ok, we'll do it again
Try and leave those spaces, Paul
Cause' it's all that remix, you got to pull it all bit
One, two, three

[Verse 1]
I'm so tired, I haven't slept a wink
I'm so tired, my mind is on the blink
I wonder should I get up and fix myself a drink
No, no, no

[Verse 2]
I'm so tired, I don't know what to do
I'm so tired, my mind is set on you
I wonder should I call you but I know what you would do

[Chorus]
You'd say I'm putting you on
But it's no joke, it's doing me harm
You know I can't sleep, I can't stop my brain
You know it's three weeks, I'm going insane
You know I'd give you everything I've got
For a little peace of mind
[Verse 3]
I'm so tired, I'm feeling so upset
Although I'm so tired, I'll have another cigarette
And curse Sir Walter Raleigh, he was such a stupid git

[Chorus]
You'd say I'm putting you on
But it's no joke, it's doing me harm
You know I can't sleep, I can't stop my brain
You know it's three weeks, I'm going insane!
You know I'd give you everything I've got
For a little peace of mind
I'd give you everything I've got for a little peace of mind
I'd give you everything I've got for a little peace of mind[Verse 1]
I'm so tired, I haven't slept a wink
I'm so tired, my mind is on the blink
I wonder should I get up and fix myself a drink
No, no, no

[Verse 2]
I'm so tired, I don't know what to do
I'm so tired, my mind is set on you
I wonder should I call you but I know what you would do

[Chorus]
You'd say I'm putting you on
But it's no joke, it's doing me harm
You know I can't sleep, I can't stop my brain
You know it's three weeks, I'm going insane
You know I'd give you everything I've got
For a little peace of mind
[Verse 3]
I'm so tired, I'm feeling so upset
Although I'm so tired, I'll have another cigarette
And curse Sir Walter Raleigh, he was such a stupid git

[Chorus]
You'd say I'm putting you on
But it's no joke, it's doing me harm
You know I can't sleep, I can't stop my brain
You know it's three weeks, I'm going insane!
You know I'd give you everything I've got
For a little peace of mind
I'd give you everything I've got for a little peace of mind
I'd give you everything I've got for a little peace of mind

[Outro]
Monsieur, monsieur, monsieur, how about another one?Embed"
662,"I Got a Woman (Live at the BBC for “Pop Go The Beatles” / 13th August, 1963)","I Got a Woman (Live at the BBC for “Pop Go The Beatles” / 13th August, 1963) LyricsWell...

I got a woman, way over town
That's good to me, oh yeah
Say I got a woman, way over town
Good to me, oh yeah
She give me money when I’m in need
Yeah, she's a kind of friend indeed
I got a woman, way over town
That's good to me, oh yeah

She saves her lovin’, early in the mornin'
Just for me, oh yeah
She saves her lovin', early in the mornin'
Just for me, oh yeah
She saves her lovin', just for me
Yeah she loves me, so tenderly
I got a woman, way over town
She's good to me, oh yeah

[Saxophone Solo]
She's there to love me
Both day and night
Never grumbles or fusses
Always treats me right
Never runnin' in the streets
And leavin’ me alone
She knows a woman’s place
Is right there, now, in her home


I got a woman, way over town
That's good to me, oh yeah
Say I got a woman, way over town
That’s good to me, oh yeah
Oh she's my baby, oh don't you understand
Yeah, and I'm her lover man
I got a woman, way over town
That’s good to me, oh yeah

Oh don't you know she's all right
Oh don't you know she's all right
She's all right, she's all right
Whoa yeah, oh yeahEmbed"
663,What Goes On Girl,"What Goes On Girl LyricsWhat goes on in your heart?
What goes on in your mind?
You are tearing me apart
When you treat me so unkind
What goes on in your mind
The other day I saw you
As I walked along the road
But when I saw him with you
I could feel my future fold
It's so easy for a girl like you to lie
Tell me why
What goes on in your heart?
What goes on in your mind?
You are tearing me apart
When you treat me so unkind
What goes on in your mind
I met you in the morning
Waiting for the tides of time
But now the tide is turning
I can see that I was blind
It's so easy for a girl like you to lie
Tell me why
What goes on in your heart?
I used to think of no one else
But you were just the same
You didn't even think of me
As someone with a name
Did you mean to break my heart and watch me die
Tell me why
What goes on in your heart?
What goes on in your mind?
You are tearing me apart
When you treat me so unkind
What goes on in your mindEmbed"
664,Two of Us (1969 Glyn Johns Mix),"Two of Us (1969 Glyn Johns Mix) Lyrics[Intro: John Lennon]
I forget them, you know. I forget things

[Verse 1: Paul McCartney & John Lennon]
Two of us going nowhere, spending someone's
Hard earned pay
You and me Sunday driving, not arriving
On our way back home

[Chorus: Paul McCartney & John Lennon]
We’re on our way home
We're on our way home
We're going home

[Verse 2: Paul McCartney & John Lennon]
Two of us sending postcards, writing letters
On my wall
You and me burning matches, lifting latches
On our way back home

[Chorus: Paul McCartney & John Lennon]
We’re on our way home
We're on our way home
We're going home
[Bridge: Paul McCartney]
You and I have memories
Longer than the road that strеtches out ahead

[Verse 3: Paul McCartney & John Lennon]
Two of us wearing raincoats, standing solo
In thе sun
You and me chasing paper, getting nowhere
On our way back home

[Chorus: Paul McCartney & John Lennon]
We're on our way home
We're on our way home
We're going home

[Bridge: Paul McCartney]
You and I have memories
Longer than the road that stretches out ahead

[Verse 4: Paul McCartney & John Lennon]
Two of us wearing raincoats, standing solo
In the sun
You and me chasing paper, getting nowhere
On our way back home

[Chorus: Paul McCartney & John Lennon]
We're on our way home
We're on our way home
We’re going home
[Outro]
We’re going home
Goodbye

[Outo: Paul McCartney]
So we leave the little town of London, EnglandEmbed"
665,"Keep Your Hands Off My Baby (Live at the BBC for “Saturday Club” / 26th January, 1963)","Keep Your Hands Off My Baby (Live at the BBC for “Saturday Club” / 26th January, 1963) Lyrics[Verse 1]
We've been friends for oh so long
I let you share what's mine
When you mess with the girl I love
It's time to draw the line

[Chorus]
Keep your hands (Keep your hands) off my baby
Ain't gonna tell you but a-one more time
Oh, keep your hands (Keep your hands) off my baby
Boy, you get it through your head
That girl is mine

[Verse 2]
I don't mind if you lend my clothes
But you will be in touch
There is something that you get straight
There's one thing you don't touch

[Chorus] [x2]
[Chorus]
(Keep your hands) Who, keep your hands off my baby
She's mine (Keep your hands off my baby)
You better watch yourself now
Boy, you get it through your head
That girl is mineEmbed"
666,Twist and Shout [Live at the Hollywood Bowl],"Twist and Shout [Live at the Hollywood Bowl] Lyrics[Spoken Word: Presenters]
And now, here they are!
The Beatles!

[Verse: John Lennon, Paul McCartney & George Harrison]
Well shake it up baby, now (Shake it up, baby)
Twist and shout (Twist and shout)
C'mon c'mon, c'mon, c'mon, baby, now (Come on baby)
Come on and work it on out (Work it on out)

Well you twist your little girl (Twist, little girl)
You know you twist so fine (Twist so fine)
Come on and twist a little closer, now (Twist a little closer)
And let me know that you're mine (Let me know you're mine)

[Outro: John Lennon, Paul McCartney & George Harrison]
Well, shake it, shake it, shake it, baby, now (Shake it up baby)
Well, shake it, shake it, shake it, baby, now (Shake it up baby)
Well, shake it, shake it, shake it, baby, now (Shake it up, baby)Embed"
667,A Day in the Life (Orchestra Overdub),
668,Good Night (Rehearsal & Take 34),"Good Night (Rehearsal & Take 34) LyricsDream sweet dreams for me
Dream sweet dreams for you

Now it's time to say good night
Good night sleep tight
Now the sun turns out his light
Good night sleep tight

Dream sweet dreams for me
Dream sweet dreams for you

Close your eyes and I'll close mine
Good night sleep tight
Now the moon begins to shine
Good night sleep tight

Dream sweet dreams for me
Dream sweet dreams for youEmbed"
669,Martha My Dear (Without Brass & Strings),"Martha My Dear (Without Brass & Strings) Lyrics[Intro: Piano by Paul McCartney]

[Chorus 1]
Martha, my dear
Though I spend my days in conversation
Please, remember me
Martha, my love
Don't forget me
Martha, my dear

[Chorus 2]
Hold your head up, you silly girl
Look what you've done
When you find yourself in the thick of it
Help yourself to a bit of what is all around you
Silly girl

[Verse]
Take a good look around you
Take a good look, you're bound to see
That you and me were meant to be for each other
Silly girl
[Instrumental: Piano, Guitar & Drums]

[Chorus 2 - Variation]
Hold your hand out you silly girl
See what you've done
When you find yourself in the thick of it
Help yourself to a bit of what is all around you
Silly girl

[Outro]
Martha, my dear
You have always been my inspiration
Please, be good to me
Martha, my love
Don't forget me
Martha, my dearEmbed"
670,"Shake, Rattle, And Roll","Shake, Rattle, And Roll LyricsThe Beatles
Miscellaneous
Shake, Rattle, And Roll
Rattle and roll
I said shake, rattle, and roll
Well you never do nothing
To save your doggone soul
Well get out of that kitchen
And shake those pots and pans
I said get out of that kitchen
And shake those pots and pans
I said to my soul:
You're the devil in the frying pan
Well I said shake, rattle, and roll
I said shake, rattle, and roll
I said shake, rattle, and roll
I said shake, rattle, and roll
Well you never do nothing
To save your doggone soulEmbed"
671,Saints,"Saints LyricsWell a-when the saints go marching in
When the saints go marching in
Mm I want to be, I'm gonna be in that number
Ooo when the saints go marching in

Oh when the sun yeah begins to shine
When that old sun begins to shine
I tell you something I'm gonna be I'm gonna be in that number
When the sun begins to shine

Yeah when my lord calls me home again
Ah when my lord calls me home again
I'll tell you I'm gonna be in that number
Oh when my lord calls me home again

Oh when the saints go marching in
When the saints go marching in
I tell you something I'm gonna be I'm gonna be in that number
When the saints go marching in

Well when the sun yeah begins to shine
When that sun begins to shine
I tell you something I'm gonna be I'm gonna be in that number
When that old sun begins to shine
Lazy one time
Mm mm, yeh, alright, mm, yeah
Ooo when the saints go marching in

Yeah when the saints go marching in
Yeah when the saints go marching in
I tell you something, I'm gonna be I'm gonna be in that number
Yeah when the saints go marching in

Yeah when my lord calls me home again
Ah when my lord calls me home again
I'll tell you I'm gonna be in that number
Oh when the saints go marching inEmbed"
672,Blackbird/Yesterday (LOVE Version),"Blackbird/Yesterday (LOVE Version) Lyrics[Intro: Blackbird]

[Verse 1: Yesterday (Onwards)]
Yesterday
All my troubles seemed so far away
Now it looks as though they're here to stay
Oh, I believe in yesterday
Suddenly
I'm not half the man I used to be
There's a shadow hanging over me
Oh, yesterday came suddenly

[Chorus]
Why she had to go
I don't know, she wouldn't say
I said something wrong
Now I long for yesterday

[Verse 2]
Yesterday
Love was such an easy game to play
Now I need a place to hide away
Oh, I believe in yesterday
[Chorus]
Why she had to go
I don't know, she wouldn't say
I said something wrong
Now I long for yesterday

[Outro]
Yesterday
Love was such an easy game to play
Now I need a place to hide away
Oh, I believe in yesterday
Mm-Hm-Hm-Mm-Mmm..Embed"
673,"How About It, Gorgeous?","How About It, Gorgeous? Lyrics""Now George always gets his fair share at west cards, but this one is really funny, would you read it out George?""

""It says, do you like the flowerpot man?
And I thinkEmbed"
674,"A Day In the Life (Takes 1, 2, 6 and Orchestra)","A Day In the Life (Takes 1, 2, 6 and Orchestra) Lyrics[Spoken Intro: John Lennon]
""Dub the mic on the piano quite low this
Just keeping it like maracas, you know
You know those old pianos""

""Ok, we're on""

""Sugarplum fairy, sugarplum fairy""

I read the news today, oh boy
About a lucky man who made the grade
And though the news was rather sad
Well, I just had to laugh
I saw the photograph

He blew his mind out in a car
He didn't notice that the lights had changed
A crowd of people stood and stared
They'd seen his face before
Nobody was really sure if he was from the House of Lords
I saw a film today, oh boy
The English Army had just won the war
A crowd of people turned away
But I just had to look
Having read the book
I'd love to turn you on

""Five, six, seven, eight, nine
Ten, eleven, twelve, thirteen, fourteen
Fifteen, sixteen, seventeen, eighteen, nineteen
Twenty""

Woke up, fell out of bed
Dragged a comb across my head
Found my way downstairs and drank a cup
And looking up I noticed I was late
Found my coat and grabbed my hat
Made the bus in seconds flat
Made my way upstairs and had a smoke
And everybody spoke and I went into a dream

""Oh shit""

I read the news today, oh boy
Four thousand holes in Blackburn, Lancashire
And though the holes were rather small
They had to count them all
Now they know how many holes it takes to fill the Albert Hall
I'd love to turn you
""See the worst thing about doing this
Doing something like this
Is I think that at first people sort of are a bit suspicious
'You know, come on, what are you up to?'Embed"
675,Moonlight,"Moonlight Lyrics[Verse 1]
Mr. Moonlight
You came to me one summer night
And from your beam you made my dream
And from the world you sent my girl
And from above you sent us love
And now she is mine
I think you're fine
Cos we love you, Mr. Moonlight

[Chorus]
Mr. Moonlight, come again please
Here I am on my knees
Begging if you please
And the night you don't come my way
I'll pray and pray more each day
Cos we love you, Mr. Moonlight

[Verse 2]
And the night you don't come my way
Oh, I'll pray and pray more each day
Cos we love you, Mr. Moonlight
Mr. Moonlight
[Chorus]
Mr. Moonlight, come again please
Here I am on my knees
Begging if you please
And the night you don't come my way
I'll pray and pray more each day
Cos we love you, Mr. Moonlight
Mr. Moonlight
Mr. Moonlight
Mr. MoonlightEmbed"
