,song_name,song_lyrics
446,Lover Doll,"Lover Doll Lyrics[Intro]
Lover doll, oh lover doll (lover doll)
Lover doll, lover doll (lover doll)

[Verse 1]
You're the cutest lover doll
That I ever did ever see
Let me tell you lover doll
You were meant, just meant for me

On the first time that I saw you
How I fell for your cuddly charms
Lover doll, I'm crazy for you
Let me rock you in my arms

[Chorus]
I'm so glad I found you
Never thought dollies came full grown
I'm gonna tie a ribbon around you
Wrap you up and take you home
[Verse 2]
I would never treat you badly
Like a cast away broken toy
Lover doll, I love you madly
Let me be your lover boy

[Chorus]
I'm so glad I found you
Never thought dollies came full grown
I'm gonna tie a ribbon around you
Wrap you up and take you home

[Verse 3]
I would never treat you badly
Like a cast away broken toy
Lover doll, I love you madly
Let me be your lover boy

[Outro]
Lover doll, lover doll (Lover doll, lover doll)
Lover doll, lover doll (Lover doll, lover doll)
Lover doll, lover doll (Lover doll, lover doll)
Let me be your lover boy

Lover doll, lover doll (Lover doll, lover doll)
Lover doll, lover doll (Lover doll, lover doll)
Lover doll, lover doll (Lover doll, lover doll)
Let me be your lover boy
Let me be your lover boy
Let me be your lover boyEmbed"
447,Girl Next Door Went A-Walking,"Girl Next Door Went A-Walking Lyrics[Chorus]
The girl next door went a-walking
She found the boy she likes
She wanted to get married
Settle down for life

[Verse 1]
The girl next door went a-walking
She knew it wasn't right
She came home half past ten
Late every night

[Chorus]
The girl next door went a-walking
She found the boy she likes
She wanted to get married
Settle down for life
[Verse 2]
She didn't know love was so grand
She never took love second hand
But to my surprise
She thought that love was paradise

[Chorus]
The girl next door went a-walking
She found the boy she likes
She wanted to get married
Settle down for life

[Verse 1]
The girl next door went a-walking
She knew it wasn't right
She came home half past ten
Late every night

[Chorus]
The girl next door went a-walking
She found the boy she likes
She wanted to get married
Settle down for life

[Verse 2]
She didn't know love was so grand
She never took love second hand
But to my surprise
She thought that love was paradise
[Chorus]
The girl next door went a-walking
She found the boy she likes
She wanted to get married
Settle down for life

[Verse 3]
Now the two are married
Settled down for life
She walks by him hand in hand
Late every night

[Outro]
The girl next door went a-walking
She found the boy she likes
She wanted to get married
Settle down for life
Settle down for life
Settle down for life
Settle down for lifeEmbed"
448,It’s Diff’rent Now,"It’s Diff’rent Now LyricsLook at you and tell myself
How wonderful you are
You're so different now
To me you're much more wonderful, more wonderful by far
Yes, you're different now
There's more to love than holding hands and stealing kisses
No-one else around
There's the good times and the bad
There's the ups and downs we've had
But it's different now I'm so glad I still have you

There's always something new to see
I look at you, you look at me
And we're so different now
Love gets better every day 'n in some peculiar way
It's always different now
If we ever say goodbye, you'd be lost
And so would I, what's the difference now between us
Love just for a day, and a love that's here to stay
That's the difference now, the difference nowEmbed"
449,Just a Little Bit,"Just a Little Bit Lyrics[Verse 1]
I don't want much
Just want a little bit
Don't want it all
Just a little bit
Give me an eeny weeny bit
A teeny weeny bit of your love

[Verse 2]
Turn your lamps down low
Slip me a kiss
Turn your lights down low
I won't let you resist
I want an eeny weeny bit
A teeny weeny bit of your love
[Verse 3]
Early in the morning
Well just a little bit
Around midnight
Just a little bit
I want an eeny weeny bit
A teeny weeny bit of your love

[Verse 4]
Walk with me
Just a little bit
I said talk to me
Just a little bit
I want an eeny weeny bit
A teeny weeny bit of your love

[Verse 5]
I want you to remember
To say that you'll be mine
Say you'll never leave me
Till the end of time
I want an eeny weeny bit
A teeny weeny bit of your love
I want an eeny weeny bit
A teeny weeny bit of your loveEmbed"
450,Little Cabin On The Hill,"Little Cabin On The Hill Lyrics[Verse 1]
Tonight I'm alone without you my dear
It seems that there's a longing for you still
Oh but I just keep it there so I won't be alone
In our little cabin on the hill

[Verse 2]
Oh someone has taken you from me
And left me here all alone
To listen to the rain beat on our window pane
In our little cabin on the hillEmbed"
451,"Love Me, Love The Life I Lead","Love Me, Love The Life I Lead Lyrics[Verse 1]
I am not a wise man neither am I a fool
But what I am, the way the good Lord made me
Though I need you more than you may ever understand
I can't wear a face that will betray me

[Chorus]
Oh, if you're gonna love me, love the life I lead
Need the things I need, don't try to change me
If you're gonna take me, take me for what I am
I can't be another man, I can't be free
'Cos the life I lead is the life I lead

[Verse 2]
Money in my pocket never seems to last too long
I've gambled on the way and drowned my sorrows
Though God knows, I can't pretend it's better on my own
I can't promise you a new tomorrow
[Chorus] [2x]

[Outro]
If you're gonna love me, love the life I lead
Need the things I need, don't try to change me
If you're gonna take me, take me for what I am
I can't be another man, I can't be free
'Cos the life IEmbed"
452,You’ll Be Gone,"You’ll Be Gone Lyrics[Verse 1]
Sweetheart we're alone
And you are mine
Let's make this night a night to remember
Don't make our love a cold dying ember
For with the dawn, you'll be gone
Hold me close in your arms as the night withers away
Let's not waste one precious kiss while we're together
Oh please come to my arms and say you'll love me forever
For with the dawn, you'll be gone

[Verse 2]
Sweetheart when you're near
My heart is aflame
Your lips pressed on mine is heaven descending
And I could die because it is ending
For with the dawn, you'll be gone
Let these passions we feel in our hearts never end
I could never share this feeling with another
Oh please say that you feel the same knowing no other
For with the dawn, you'll be gone
For with the dawn, you'll be gone
For with the dawn, you'll be gone
For with the dawn, you'll be goneEmbed"
453,I’m Not The Marrying Kind,"I’m Not The Marrying Kind Lyrics[Verse 1]
Show me a girl with a dimple on her cheek
But it melts in her mouth when she opens it to speak
Show me a girl who is acting so refined
And I'll show you a girl with one thing on her mind

[Chorus]
So I say, ""You know what?""
She says, ""What?"", I say, ""What?
Oh, I'm not the marrying kind""

[Verse 2]
""For you've got what it takes
And it takes what you've got
But I'm not the marrying kind""
[Bridge]
Don't kiss me, claw me
Don't pet me, don't paw me
I won't leave my freedom behind

[Chorus]
So I say, ""You know what?""
She says, ""What?"", I say, ""What?
Oh, I'm not the marrying kind""

[Verse 3]
""You know what?"", She says, ""What?""
I say, ""What? Thanks a lot
But I'm not the marrying kind""

[Bridge]
Don't kiss me, don't claw me
Don't pet me, don't paw me
I won't leave my freedom behind

[Chorus]
So I say, ""You know what?""
She says, ""What?"", I say, ""What?
Oh, I'm not the marrying kind""

[Verse 4]
I'm not, I'm not, I'm not, I'm not
Now you've got what I'm not
I'm not the marrying kind
[Outro]
Oh, I'm not the marrying kind
Oh, I'm not the marrying kindEmbed"
454,If I Can Dream [If I Can Dream],"If I Can Dream [If I Can Dream] Lyrics[Verse 1]
There must be lights burning brighter somewhere
Got to be birds flying higher in a sky more blue
If I can dream of a better land, where all my brothers walk hand in hand
Tell me why, oh why, oh why can't my dream come true, oh why

[Verse 2]
There must be peace and understanding sometime
Strong winds of promise that will blow away the doubt and fear
If I can dream of a warmer sun, where hope keeps shining on everyone
Tell me why, oh why, oh why won't that sun appear

[Bridge]
We're lost in a cloud with too much rain
We're trapped in a world that's troubled with pain
But as long as a man has the strength to dream
He can redeem his soul and fly (He can fly)
[Verse 4]
Deep in my heart, there's a trembling question
Still, I am sure that the answer's... answer's gonna come somehow
Out there in the dark, there's a beckoning candle, yeah
And while I can think, while I can talk, while I can stand, while I can walk
While I can dream, oh please let my dream come true, oh
Right now
Let it come true right now
Oh, yeahEmbed"
455,For The Heart,"For The Heart Lyrics[Chorus]
Had a dream about you baby, had a dream about me and you
Had a dream and woke up crying
Well I can roll but I just can't rock
And the time's going by, tick-tock
For the heart, I just can't love no-one but you

[Verse 1]
Well I'm high and dry and lonely, I'm as lonely as can be
And I stare out of my window
Well I can play but I just can't win
And the weather's looking dim
For the heart I just can't love no-one but you

[Bridge]
For the heart
For the heart
For the heart I just can't love no-one but you
For the heart
For the heart
For the heart I just can't love no-one but you

[Chorus]

[Bridge]
For the heart
For the heart
For the heart I just can't love no-one but you

[Outro]
For the heart
For the heart
For the heart I just can't love no-one but you
Well, for the heart
For the heart
For the heart I just can't love no-one but you
Yes, for the heart
For the heart
For the heart I just can't love no-one but youEmbed"
456,Cotton Candy Land,"Cotton Candy Land Lyrics[Chorus]
Sandman's comin', yes, he's comin'
To sprinkle you with sand
He'll say, ""One, two, three""
And you will be
In cotton candy land

Sandman's comin', yes, he's comin'
He'll take you by the hand
And you'll ride upon
A big white swan
In cotton candy land

[Verse 1]
You and the swan will float upon
A cloud of pink ice cream
Where every star is a candy bar
And the moon is a marshmallow dream
[Outro]
Sandman's comin', yes, he's comin'
Take his magic hand
And now, goodnight... and now sleep tight
In cotton candy land
In cotton candy landEmbed"
457,Datin’,"Datin’ Lyrics[Verse 1]
Dating is a game that grownups play
Dating means acting in a silly way
Dating makes girls start wiggle walking
Dating makes a guy start baby talking

Dizzy like children on a merry-go-round
Grownups are the biggest kids I've found

[Chorus]
You'd think they belonged in a baby carriage
They're doing things that lead to marriage
But don't you laugh at what they do, oh no
Cause some day you'll be dating too

[Verse 3]
Dating makes a guy comb his hair just right
His girl can mess it up when they kiss good-night
Dating makes you quarrel and say you'll break up
And just because it's so much fun to make up
Children can't wait to grow up but then
They're dating and they're acting like kids again

[Chorus]
You'd think they belonged in a baby carriage
They're doing things that lead to marriage
But don't you laugh at what they do, oh no
Some day you'll be dating tooEmbed"
